ID_PLANO,CD_PLANO,NM_PLANO,CD_OPERADORA,RAZAO_SOCIAL,GR_MODALIDADE,PORTE_OPERADORA,VIGENCIA_PLANO,CONTRATACAO,GR_CONTRATACAO,SGMT_ASSISTENCIAL,GR_SGMT_ASSISTENCIAL,LG_ODONTOLOGICO,OBSTETRICIA,COBERTURA,TIPO_FINANCIAMENTO,ABRANGENCIA_COBERTURA,FATOR_MODERADOR,ACOMODACAO_HOSPITALAR,LIVRE_ESCOLHA,SITUACAO_PLANO,DT_SITUACAO,DT_REGISTRO_PLANO,DT_ATUALIZACAO,Previsão,Código do Plano,Assertividade
18472807,491589225,REFERÊNCIA - FRONTEIRA - COPART 50%,312720,Unimed Do Estado Do Paraná Federação Estadual Das Cooperativas Médicas,Cooperativa Médica,Grande,P,Individual ou familiar,Individual ou Familiar,Referência,Ambulatorial + Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Nacional,Coparticipacão,Coletiva,Ausente,Suspenso,2023-07-24,2022-03-07,2023-08-24,2,14,False
14899941,459172081,Unimed Ouro Empresarial Adesão - Apartamento,335100,Unimed Sao José Do Rio Preto - Coop. De Trabalho Médico,Cooperativa Médica,Grande,P,Coletivo por adesão,Coletivo por adesão,Ambulatorial + Hospitalar com obstetrícia,Ambulatorial + Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Grupo de municípios,Ausente,Individual,Ausente,Ativo,2023-05-02,1999-02-23,2023-08-24,2,2,True
18661137,496579235,GoCare Litoral Especial A,422681,Gocare Planos De Saude Ltda,Medicina De Grupo,Médio,P,Coletivo por adesão,Coletivo por adesão,Ambulatorial + Hospitalar com obstetrícia,Ambulatorial + Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Grupo de municípios,Coparticipacão,Individual,Ausente,Ativo,2023-08-16,2023-08-16,2023-08-24,2,2,True
18616279,494918238,IDEAL PJ APTO,406554,Associação Adventista Norte Brasileira De Prevenção E Assistência A Saúde,Filantropia,Pequeno,P,Coletivo empresarial,Coletivo empresarial,Ambulatorial + Hospitalar com obstetrícia,Ambulatorial + Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Grupo de municípios,Ausente,Individual,Ausente,Ativo,2023-04-03,2023-04-03,2023-08-24,2,2,True
18613673,494891232,Premium Rio de Janeiro,417505,Cemig Saúde,Autogestão,Médio,P,Coletivo empresarial,Coletivo empresarial,Ambulatorial + Hospitalar com obstetrícia,Ambulatorial + Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Estadual,Coparticipacão,Individual,Parcial com internação,Ativo,2023-03-27,2023-03-27,2023-08-24,2,2,True
16798025,479292171,UNIMASTER PME C A - Coparticipativo,352543,Unimed Maranhão Do Sul - Cooperativa De Trabalho Médico,Cooperativa Médica,Médio,P,Coletivo empresarial,Coletivo empresarial,Ambulatorial + Hospitalar com obstetrícia,Ambulatorial + Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Grupo de municípios,Coparticipacão,Individual,Ausente,Suspenso,2023-07-20,2017-10-24,2023-08-24,2,2,True
18642721,495940230,UNIMED PLENO - ABI - EMP - S/ OBS,352543,Unimed Maranhão Do Sul - Cooperativa De Trabalho Médico,Cooperativa Médica,Médio,P,Coletivo empresarial,Coletivo empresarial,Ambulatorial + Hospitalar sem obstetrícia,Ambulatorial + Hospitalar,0,Sem Obstetrícia,Médico-hospitalar,Preestabelecido,Grupo de municípios,Coparticipacão,Coletiva,Ausente,Ativo,2023-06-15,2023-06-15,2023-08-24,2,4,False
16128407,466928122,EXTENSIVE SAÚDE - PRATA II - FUNDAÇÃO CESP,315478,Fundação Cesp,Autogestão,Grande,P,Coletivo empresarial,Coletivo empresarial,Ambulatorial + Hospitalar com obstetrícia + Odontológico,Ambulatorial + Hospitalar,1,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Nacional,Franquia + Coparticipacão,Individual,Parcial com internação,Cancelado,2023-08-07,2012-05-24,2023-08-24,2,3,False
18031403,480838180,EXTENSIVE SAÚDE - OURO I - ISA CTEEP,315478,Fundação Cesp,Autogestão,Grande,P,Coletivo empresarial,Coletivo empresarial,Ambulatorial + Hospitalar com obstetrícia + Odontológico,Ambulatorial + Hospitalar,1,Com Obstetrícia,Médico-hospitalar,Pós-estabelecido,Nacional,Ausente,Individual,Parcial com internação,Cancelado,2023-06-21,2018-06-20,2023-08-24,2,3,False
18662147,496595237,PB AMBULATORIAL CORPORATIVO BAHIA,422584,Pb Assistencia Medica Eu Ltda,Medicina De Grupo,Pequeno,P,Coletivo empresarial,Coletivo empresarial,Ambulatorial,Ambulatorial,0,Não se Aplica,Médico-hospitalar,Preestabelecido,Estadual,Coparticipacão,Não se Aplica,Ausente,Ativo,2023-08-21,2023-08-21,2023-08-24,2,1,False
18605990,494788236,BRASIL HOSPITALAR ADESAO 4F COM CO QC,422584,Pb Assistencia Medica Eu Ltda,Medicina De Grupo,Pequeno,P,Coletivo por adesão,Coletivo por adesão,Ambulatorial + Hospitalar com obstetrícia,Ambulatorial + Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Estadual,Coparticipacão,Coletiva,Ausente,Ativo,2023-03-13,2023-03-13,2023-08-24,2,2,True
18444979,490761212,Executivo,414662,Suda Odonto Planos De Saude Ltda,Odontologia De Grupo,Grande,P,Coletivo empresarial,Coletivo empresarial,Odontológico,Exclusivamente Odontológico,1,Não se Aplica,Odontológica,Preestabelecido,Nacional,Ausente,Não se Aplica,Ausente,Ativo,2023-05-24,2021-12-10,2023-08-24,13,13,True
18445006,490764217,Suda Diamond,414662,Suda Odonto Planos De Saude Ltda,Odontologia De Grupo,Grande,P,Individual ou familiar,Individual ou Familiar,Odontológico,Exclusivamente Odontológico,1,Não se Aplica,Odontológica,Preestabelecido,Nacional,Ausente,Não se Aplica,Ausente,Ativo,2023-05-24,2021-12-10,2023-08-24,13,13,True
18364348,488674217,ESSENCIAL FLEX II ESTADUAL PF C-E,335592,Unimed Natal Soc. Coop. De Trab. Médico,Cooperativa Médica,Grande,P,Individual ou familiar,Individual ou Familiar,Ambulatorial + Hospitalar com obstetrícia,Ambulatorial + Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Estadual,Coparticipacão,Coletiva,Ausente,Ativo,2023-07-17,2021-04-20,2023-08-24,2,2,True
18270035,486089206,GREEN FLEX I PF C-E,335592,Unimed Natal Soc. Coop. De Trab. Médico,Cooperativa Médica,Grande,P,Individual ou familiar,Individual ou Familiar,Ambulatorial + Hospitalar com obstetrícia,Ambulatorial + Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Estadual,Coparticipacão,Coletiva,Ausente,Ativo,2023-07-17,2020-06-29,2023-08-24,2,2,True
18636553,495661233,EMPRESARIAL VERSÁTIL TSE,701,Unimed Seguros Saúde S/A,Seguradora,Grande,P,Coletivo empresarial,Coletivo empresarial,Ambulatorial + Hospitalar com obstetrícia,Ambulatorial + Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Nacional,Ausente,Individual,Parcial sem internação,Ativo,2023-05-31,2023-05-31,2023-08-24,2,2,True
18605450,494763231,PLANO PLUS ORTO LE,419281,Odonto Seg Operadora De Planos Odontologicos Ltda.,Odontologia De Grupo,Grande,P,Coletivo empresarial,Coletivo empresarial,Odontológico,Exclusivamente Odontológico,1,Não se Aplica,Odontológica,Preestabelecido,Nacional,Ausente,Não se Aplica,Parcial sem internação,Ativo,2023-03-10,2023-03-10,2023-08-24,13,13,True
18082349,481742187,AACL 200 EMPRESARIAL INT,340146,Associação Auxiliadora Das Classes Laboriosas,Medicina De Grupo,Pequeno,P,Coletivo empresarial,Coletivo empresarial,Ambulatorial + Hospitalar com obstetrícia,Ambulatorial + Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Grupo de municípios,Ausente,Coletiva,Ausente,Suspenso,2023-07-28,2018-11-21,2023-08-24,2,2,True
18352719,488280216,Plano Prata,340146,Associação Auxiliadora Das Classes Laboriosas,Medicina De Grupo,Pequeno,P,Coletivo empresarial,Coletivo empresarial,Ambulatorial + Hospitalar com obstetrícia,Ambulatorial + Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Grupo de municípios,Ausente,Coletiva,Ausente,Suspenso,2023-07-28,2021-03-02,2023-08-24,2,2,True
18082497,481756187,AACL 500 SP,340146,Associação Auxiliadora Das Classes Laboriosas,Medicina De Grupo,Pequeno,P,Individual ou familiar,Individual ou Familiar,Ambulatorial + Hospitalar com obstetrícia,Ambulatorial + Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Municipal,Ausente,Individual,Ausente,Suspenso,2023-07-28,2018-11-21,2023-08-24,2,2,True
18203938,484642197,FLEX CLASSIC PF APARTAMENTO,303178,Unimed De Sobral Sociedade Cooperativa Médica Ltda,Cooperativa Médica,Pequeno,P,Individual ou familiar,Individual ou Familiar,Ambulatorial + Hospitalar com obstetrícia,Ambulatorial + Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Grupo de municípios,Coparticipacão,Individual,Ausente,Suspenso,2023-08-11,2019-12-26,2023-08-24,2,2,True
18645633,496053230,RML Business Lite 50,326755,Associação Evangelica Beneficente De Londrina,Filantropia,Médio,P,Coletivo empresarial,Coletivo empresarial,Ambulatorial + Hospitalar sem obstetrícia,Ambulatorial + Hospitalar,0,Sem Obstetrícia,Médico-hospitalar,Preestabelecido,Grupo de municípios,Coparticipacão,Coletiva,Ausente,Ativo,2023-06-26,2023-06-26,2023-08-24,2,4,False
18617317,494934230,APS Classe Lite 50 + Obs,326755,Associação Evangelica Beneficente De Londrina,Filantropia,Médio,P,Coletivo por adesão,Coletivo por adesão,Ambulatorial + Hospitalar com obstetrícia,Ambulatorial + Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Municipal,Coparticipacão,Coletiva,Ausente,Ativo,2023-04-06,2023-04-06,2023-08-24,2,2,True
18627783,495284237,UNIEMPRESARIAL 100 COM OBS M QP CE,337510,Medplan Assistência Medica Ltda.,Medicina De Grupo,Grande,P,Coletivo empresarial,Coletivo empresarial,Ambulatorial + Hospitalar com obstetrícia,Ambulatorial + Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Grupo de municípios,Ausente,Individual,Ausente,Ativo,2023-05-09,2023-05-09,2023-08-24,2,2,True
16797531,479274172,PLANO VIDA ESPECIAL FÁCIL,353027,Unimed Sul Paulista - Cooperativa De Trabalho Médico,Cooperativa Médica,Pequeno,P,Individual ou familiar,Individual ou Familiar,Ambulatorial + Hospitalar com obstetrícia,Ambulatorial + Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Grupo de municípios,Coparticipacão,Individual,Ausente,Suspenso,2023-07-17,2017-10-23,2023-08-24,2,2,True
18662793,496623236,AGROS MAIS SAÚDE II,368920,Agros - Instituto Ufv De Seguridade Social,Autogestão,Pequeno,P,Coletivo empresarial,Coletivo empresarial,Ambulatorial + Hospitalar com obstetrícia + Odontológico,Ambulatorial + Hospitalar,1,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Grupo de municípios,Coparticipacão,Coletiva,Parcial com internação,Ativo,2023-08-22,2023-08-22,2023-08-24,2,3,False
18614894,494898230,BRONZE - com copart enf,311472,Ceam Brasil - Planos De Saúde Ltda,Medicina De Grupo,Pequeno,P,Coletivo empresarial,Coletivo empresarial,Ambulatorial + Hospitalar com obstetrícia,Ambulatorial + Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Nacional,Coparticipacão,Coletiva,Ausente,Ativo,2023-03-28,2023-03-28,2023-08-24,2,2,True
18651797,496308233,MAIS SAUDE COPART ADESÃO COLETIVO 30,419150,Associação Mais Saúde Santa Casa De São João Da Boa Vista,Medicina De Grupo,Pequeno,P,Coletivo por adesão,Coletivo por adesão,Ambulatorial + Hospitalar com obstetrícia,Ambulatorial + Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Municipal,Coparticipacão,Coletiva,Ausente,Ativo,2023-07-13,2023-07-13,2023-08-24,2,2,True
18650943,496269239,NOSSO PLANO CA AH GM CC ENF CCG,392804,Centro Clínico Gaúcho Ltda,Medicina De Grupo,Grande,P,Coletivo por adesão,Coletivo por adesão,Ambulatorial + Hospitalar sem obstetrícia,Ambulatorial + Hospitalar,0,Sem Obstetrícia,Médico-hospitalar,Preestabelecido,Grupo de municípios,Franquia + Coparticipacão,Coletiva,Ausente,Ativo,2023-07-11,2023-07-11,2023-08-24,2,4,False
16667031,476174160,Regional Agulhas Negras Empresarial com Franquia,324299,Plamer Plano Medico Resende Ltda,Medicina De Grupo,Pequeno,P,Coletivo empresarial,Coletivo empresarial,Ambulatorial + Hospitalar com obstetrícia,Ambulatorial + Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Grupo de municípios,Franquia,Coletiva,Ausente,Suspenso,2023-08-01,2016-06-22,2023-08-24,2,2,True
18529212,493174222,Corporativo Apartamento Franquia,340952,Unimed Caruaru-Cooperativa De Trabalho Medico,Cooperativa Médica,Médio,P,Coletivo empresarial,Coletivo empresarial,Ambulatorial + Hospitalar com obstetrícia,Ambulatorial + Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Municipal,Franquia + Coparticipacão,Individual,Ausente,Suspenso,2023-05-05,2022-08-23,2023-08-24,2,2,True
15798435,464611118,CHE2,356417,Unimed Vale Do Sinos - Cooperativa De Assistência À Saúde Ltda,Cooperativa Médica,Médio,P,Coletivo empresarial,Coletivo empresarial,Ambulatorial + Hospitalar com obstetrícia,Ambulatorial + Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Estadual,Ausente,Coletiva,Ausente,Cancelado,2023-07-10,2011-05-02,2023-08-24,2,2,True
18159515,483553191,HFU1T,356417,Unimed Vale Do Sinos - Cooperativa De Assistência À Saúde Ltda,Cooperativa Médica,Médio,P,Individual ou familiar,Individual ou Familiar,Hospitalar com obstetrícia,Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Grupo de municípios,Franquia + Coparticipacão,Individual,Ausente,Cancelado,2023-06-01,2019-08-02,2023-08-24,2,9,False
18639639,495794236,UNIMED LIGHT REGIONAL EMPRESARIAL ENFERMARIA,334154,Unimed De Caçapava - Cooperativa De Trabalho Medico,Cooperativa Médica,Pequeno,P,Coletivo empresarial,Coletivo empresarial,Ambulatorial + Hospitalar com obstetrícia,Ambulatorial + Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Grupo de municípios,Coparticipacão,Coletiva,Parcial com internação,Ativo,2023-06-06,2023-06-06,2023-08-24,2,2,True
18619861,495061235,CP PREMIUM NACIONAL OPR COM OBS QC CE,392391,Hospital Marechal Cândido Rondon S/A,Medicina De Grupo,Médio,P,Coletivo empresarial,Coletivo empresarial,Ambulatorial + Hospitalar com obstetrícia,Ambulatorial + Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Nacional,Franquia + Coparticipacão,Coletiva,Ausente,Ativo,2023-04-11,2023-04-11,2023-08-24,13,2,False
18619946,495069231,CP IDEAL MCR COM OBS QC CA,392391,Hospital Marechal Cândido Rondon S/A,Medicina De Grupo,Médio,P,Coletivo por adesão,Coletivo por adesão,Ambulatorial + Hospitalar com obstetrícia,Ambulatorial + Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Grupo de municípios,Franquia + Coparticipacão,Coletiva,Ausente,Ativo,2023-04-11,2023-04-11,2023-08-24,2,2,True
18619999,495074237,CP VITAL MCR COM OBS QC PF,392391,Hospital Marechal Cândido Rondon S/A,Medicina De Grupo,Médio,P,Individual ou familiar,Individual ou Familiar,Ambulatorial + Hospitalar com obstetrícia,Ambulatorial + Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Grupo de municípios,Franquia + Coparticipacão,Coletiva,Ausente,Ativo,2023-04-11,2023-04-11,2023-08-24,2,2,True
18620041,495078230,CP VITAL MCR COM OBS QC CE,392391,Hospital Marechal Cândido Rondon S/A,Medicina De Grupo,Médio,P,Coletivo empresarial,Coletivo empresarial,Ambulatorial + Hospitalar com obstetrícia,Ambulatorial + Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Grupo de municípios,Franquia + Coparticipacão,Coletiva,Ausente,Ativo,2023-04-11,2023-04-11,2023-08-24,2,2,True
5215806,457757084,METROP 38,414131,Rn Metropolitan Ltda,Medicina De Grupo,Sem beneficiários,P,Individual ou familiar,Individual ou Familiar,Ambulatorial + Hospitalar com obstetrícia,Ambulatorial + Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Grupo de municípios,Coparticipacão,Coletiva,Ausente,Transferido,2023-04-05,2008-08-07,2023-08-24,2,2,True
18250080,485622208,NOSSO PLANNO H CE MUN APT RN1 06,414131,Rn Metropolitan Ltda,Medicina De Grupo,Sem beneficiários,P,Coletivo empresarial,Coletivo empresarial,Hospitalar sem obstetrícia,Hospitalar,0,Sem Obstetrícia,Médico-hospitalar,Preestabelecido,Municipal,Ausente,Individual,Ausente,Transferido,2023-04-05,2020-05-18,2023-08-24,2,11,False
18250100,485624204,NOSSO PLANO HO CE MUN APT RN1 08,414131,Rn Metropolitan Ltda,Medicina De Grupo,Sem beneficiários,P,Coletivo empresarial,Coletivo empresarial,Hospitalar com obstetrícia,Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Municipal,Ausente,Individual,Ausente,Transferido,2023-04-05,2020-05-18,2023-08-24,2,9,False
1447022,450285040,Unimed Personal Quarto Coletivo,393321,Unimed-Rio Cooperativa De Trabalho Medico Do Rio De Janeiro,Cooperativa Médica,Grande,P,Individual ou familiar,Individual ou Familiar,Ambulatorial + Hospitalar com obstetrícia,Ambulatorial + Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Estadual,Ausente,Coletiva,Ausente,Suspenso,2023-03-29,2004-05-14,2023-08-24,2,2,True
18658537,496499233,INFINITY MASTER,423564,Infinity Saúde Suplementar Ltda,Medicina De Grupo,Sem beneficiários,P,Coletivo empresarial,Coletivo empresarial,Ambulatorial + Hospitalar com obstetrícia,Ambulatorial + Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Grupo de municípios,Coparticipacão,Individual,Ausente,Ativo,2023-08-03,2023-08-03,2023-08-24,2,2,True
18644874,496020233,AMBULATORIAL PARTICIPATIVO FLEX ADESÃO,320897,Unimed Centro Sul Fluminense Cooperativa De Trabalho Médico,Cooperativa Médica,Pequeno,P,Coletivo por adesão,Coletivo por adesão,Ambulatorial,Ambulatorial,0,Não se Aplica,Médico-hospitalar,Preestabelecido,Nacional,Coparticipacão,Não se Aplica,Ausente,Ativo,2023-06-22,2023-06-22,2023-08-24,2,1,False
18438241,490554217,MIX AHO CE GM ENF CC LIC AD 068,414131,Rn Metropolitan Ltda,Medicina De Grupo,Sem beneficiários,P,Coletivo empresarial,Coletivo empresarial,Ambulatorial + Hospitalar com obstetrícia,Ambulatorial + Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Grupo de municípios,Coparticipacão,Coletiva,Ausente,Transferido,2023-04-05,2021-11-11,2023-08-24,2,2,True
18272478,486139206,NOSSO MIX AHO CA GM ENF RN2CORP 45,414131,Rn Metropolitan Ltda,Medicina De Grupo,Sem beneficiários,P,Coletivo por adesão,Coletivo por adesão,Ambulatorial + Hospitalar com obstetrícia,Ambulatorial + Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Grupo de municípios,Ausente,Coletiva,Ausente,Transferido,2023-04-05,2020-07-06,2023-08-24,2,2,True
18551861,493817228,NOSSO PLANO AHO IN GM ENF CC RN1 078,414131,Rn Metropolitan Ltda,Medicina De Grupo,Sem beneficiários,P,Individual ou familiar,Individual ou Familiar,Ambulatorial + Hospitalar com obstetrícia,Ambulatorial + Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Grupo de municípios,Coparticipacão,Coletiva,Ausente,Transferido,2023-04-05,2022-11-16,2023-08-24,2,2,True
18263561,485922207,NOSSO PLANO A CA MUN CC RN1 38,414131,Rn Metropolitan Ltda,Medicina De Grupo,Sem beneficiários,P,Coletivo por adesão,Coletivo por adesão,Ambulatorial,Ambulatorial,0,Não se Aplica,Médico-hospitalar,Preestabelecido,Grupo de municípios,Coparticipacão,Não se Aplica,Ausente,Transferido,2023-04-05,2020-06-10,2023-08-24,2,1,False
16191576,467678125,Unimed Beta 2 Dental PPE,393321,Unimed-Rio Cooperativa De Trabalho Medico Do Rio De Janeiro,Cooperativa Médica,Grande,P,Coletivo empresarial,Coletivo empresarial,Ambulatorial + Hospitalar com obstetrícia + Odontológico,Ambulatorial + Hospitalar,1,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Nacional,Ausente,Individual,Ausente,Ativo,2023-03-29,2012-09-19,2023-08-24,2,3,False
16191502,467671128,Unimed Delta 2,393321,Unimed-Rio Cooperativa De Trabalho Medico Do Rio De Janeiro,Cooperativa Médica,Grande,P,Individual ou familiar,Individual ou Familiar,Ambulatorial + Hospitalar com obstetrícia,Ambulatorial + Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Nacional,Ausente,Individual,Ausente,Suspenso,2023-06-23,2012-09-19,2023-08-24,2,2,True
16389242,456142072,Supermed I - IF/IV 32,393321,Unimed-Rio Cooperativa De Trabalho Medico Do Rio De Janeiro,Cooperativa Médica,Grande,P,Individual ou familiar,Individual ou Familiar,Ambulatorial + Hospitalar com obstetrícia,Ambulatorial + Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Grupo de municípios,Ausente,Coletiva,Ausente,Suspenso,2023-06-23,2007-05-28,2023-08-24,2,2,True
18307198,487012203,Seleto Integral VIII,477,Sul América Seguradora De Saúde S.A.,Seguradora,Médio,P,Coletivo empresarial,Coletivo empresarial,Ambulatorial + Hospitalar sem obstetrícia,Ambulatorial + Hospitalar,0,Sem Obstetrícia,Médico-hospitalar,Pós-estabelecido,Nacional,Coparticipacão,Individual,Parcial com internação,Cancelado,2023-08-01,2020-10-06,2023-08-24,2,4,False
1430680,434593012,Uniflex Estadual co-participação 50%,340251,Unimed Extremo Oeste Catarinense Cooperativa De Trabalho Médico,Cooperativa Médica,Pequeno,P,Individual ou familiar,Individual ou Familiar,Referência,Ambulatorial + Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Estadual,Coparticipacão,Coletiva,Ausente,Suspenso,2023-04-27,2001-01-23,2023-08-24,2,14,False
